icd_11_id	name	icd_11_code
672848009	Device not manufactured by reporting manufacturer	XE8FB
978715456	Acinar cell neoplasms, malignant	
832827884	Acinar cell neoplasms- ICD-O3 view	
1855002887	Acinar cell neoplasms, uncertain whether benign or malignant	
443729003	Type of legal intervention, ambush situation	XE8M2
2092277770	Blood vessel tumours, uncertain whether benign or malignant	
2141977131	Type of legal intervention, civil disorder	XE1DD
595063081	Blood vessel tumours, benign	
224043179	Response to a disturbance call	XE8Z9
1950392441	Economic activity	
1150266849	Epithelial neoplasms, NOS ICD-O3 view	
1753456363	Type of legal intervention, handling, transporting, or custody of prisoner	XE0RZ
522986416	Cystic, mucinous and serous neoplasms, in situ	
1375417259	Type of legal intervention, execution of a legal sentence	XE7AT
2076240663	Epithelial neoplasms, uncertain whether benign or malignant	
2008137384	Blood vessel tumours, malignant	
1528886665	Cystic, mucinous and serous neoplasms, uncertain whether benign or malignant	
2067562277	Cystic, mucinous and serous neoplasms, malignant	
1245588182	Gliomas, in situ	
1903182091	Blood vessel tumours- ICD-O3 view	
2033599569	Epithelial neoplasms, malignant	
464248136	Gliomas, uncertain whether benign or malignant	
813068374	Fibroepithelial neoplasms, benign	
243989336	Cystic, mucinous and serous neoplasms, benign	
676729547	Epithelial neoplasms, benign	
1070594248	Fibroepithelial neoplasms, malignant	
993247490	Lipomatous neoplasms, malignant	
2142372543	Germ cell neoplasms, benign	
1908726621	Gliomas- ICD-O3 view	
1132301298	Germ cell neoplasms, uncertain whether benign or malignant	
285653930	Fibroepithelial neoplasms, uncertain whether benign or malignant	
544232350	Germ cell neoplasms, malignant	
941774610	Meningiomas, benign	
1647432031	Meningiomas, uncertain whether benign or malignant	
201343091	Lipomatous neoplasms- ICD-O3 view	
776593826	Gliomas, benign	
1270230469	Meningiomas- ICD-O3 view	
710558848	Germ cell neoplasms, in situ	
1370766919	Epithelial neoplasms, in situ	
578715217	Fibroepithelial neoplasms- ICD-O3 view	
368259401	Mesonephromas, benign	
1590381103	Gliomas, malignant	
567496618	Lipomatous neoplasms, uncertain whether benign or malignant	
99142858	Mesonephromas- ICD-O3 view	
1846860377	Mesothelial neoplasms, benign	
1482093690	Mesonephromas, uncertain whether benign or malignant	
126336822	Mesonephromas, malignant	
1751899094	Mesothelial neoplasms- ICD-O3 view	
7133488	Mesothelial neoplasms, malignant	
638504496	Mucoepidermoid neoplasms, uncertain whether benign or malignant	
160584039	Mesothelial neoplasms, uncertain whether benign or malignant	
2018328604	Cystic, mucinous and serous neoplasms- ICD-O3 view	
1291925096	Germ cell neoplasms- ICD-O3 view	
41542502	Meningiomas, malignant	
1995092994	Myxomatous neoplasms- ICD-O3 view	
447913732	Miscellaneous bone tumours- ICD-O3 view	
1950026135	Myxomatous neoplasms, malignant	
1799887027	Lipomatous neoplasms, benign	
303158305	Miscellaneous bone tumours, malignant	
561315800	Myxomatous neoplasms, benign	
768160485	Lymphatic vessel tumours, malignant	
197055658	Mucoepidermoid neoplasms, malignant	
398260915	Mucoepidermoid neoplasms- ICD-O3 view	
1009623779	Lymphatic vessel tumours, uncertain whether benign or malignant	
1079495673	Granular cell tumours and alveolar soft part sarcomas- ICD-O3 view	
1810222261	Miscellaneous tumours, benign	
1483367721	Nerve sheath tumours, benign	
1489884505	Nerve sheath tumours, malignant	
1212072765	Granular cell tumours and alveolar soft part sarcomas, malignant	
55768151	Miscellaneous bone tumours, benign	
729262636	Myomatous neoplasms, malignant	
754116842	Nerve sheath tumours, uncertain whether benign or malignant	
1524303895	Myomatous neoplasms, benign	
608671598	Nerve sheath tumours- ICD-O3 view	
1015681683	Lymphatic vessel tumours, benign	
756046628	Neuroepitheliomatous neoplasms, uncertain whether benign or malignant	
29729140	Miscellaneous tumours, uncertain whether benign or malignant	
1369053457	Neuroepitheliomatous neoplasms- ICD-O3 view	
2142365093	Myomatous neoplasms, uncertain whether benign or malignant	
1501760580	Myomatous neoplasms- ICD-O3 view	
833832274	Nevi and melanomas- ICD-O3 view	
2105606384	Nevi and melanomas, uncertain whether benign or malignant	
646250719	Nevi and melanomas, malignant	
1494848434	Nevi and melanomas, in situ	
1591650777	Granular cell tumours and alveolar soft part sarcomas, benign	
992455792	Lymphatic vessel tumours- ICD-O3 view	
1566527657	Transitional cell papillomas and carcinomas, benign	
367957638	Transitional cell papillomas and carcinomas- ICD-O3 view	
1170831179	Miscellaneous tumours, malignant	
2080883653	Neuroepitheliomatous neoplasms, benign	
1926367751	Neuroepitheliomatous neoplasms, malignant	
1794418440	Watercraft or means of water transport	
467973786	Miscellaneous tumours- ICD-O3 view	
1014703044	Transitional cell papillomas and carcinomas, uncertain whether benign or malignant	
602786424	Transitional cell papillomas and carcinomas, in situ	
321221851	Nevi and melanomas, benign	
1761288272	Odontogenic tumours, benign	
1298357017	Equipment mainly used in sports or recreational activity	
1947989593	Person, animal, plant or fungus	
254646600	Aircraft or means of air transport	
168912186	Odontogenic tumours, uncertain whether benign or malignant	
1151626888	Land vehicle or means of land transport	
911553544	Appliance mainly used in household	XE14C
2111620040	Mobile machinery or special purpose vehicle	
795527982	Odontogenic tumours- ICD-O3 view	
561860808	Infant or child product	XE8RW
35174264	Item mainly for personal use	
403045768	Furniture or furnishing	XE5HA
1664324249	Weapon	
297977881	Building, building component, or related fitting	
1514880985	Tool, machine, apparatus mainly used for work-related activity	XE0P3
1276932319	Transitional cell papillomas and carcinomas, malignant	
145741427	Explosive material or flammable object, not elsewhere classified	XE3WL
528986803	Fastening, binding, or securing item, not elsewhere classified	XE11D
486008359	Food, drink	
926511475	Odontogenic tumours, malignant	
116042969	Ground surface or surface conformation	
355521464	Utensil or container	
1410221427	Law enforcement equipment	XE4QT
1066533273	Material, not elsewhere classified	
199197415	Hot object or substance, not elsewhere classified	XE63H
398128844	Immunoproliferative diseases, malignant	
1836509235	Public use item	XE5TH
683304281	Fire, flame or smoke causing injury	XE3NR
2053016819	Camping equipment	XE63M
872288970	Immunoproliferative diseases, uncertain whether benign or malignant	
1072879428	Other haematologic disorders- ICD-O3 view	
1380607018	Medical or surgical device not in therapeutic use	XE6QS
908728518	Other haematologic disorders, uncertain whether benign or malignant	
1905680001	Immunoproliferative diseases- ICD-O3 view	
1454547412	Certain other specified object or living thing involved in causing injury	XE908
1408349555	Other haematologic disorders, malignant	
509596969	Squamous cell neoplasms, uncertain whether benign or malignant	
1022481825	Osseous and chondromatous neoplasms, uncertain whether benign or malignant	
1472067896	Osseous and chondromatous neoplasms, benign	
142583829	Osseous and chondromatous neoplasms, malignant	
1244446243	Osseous and chondromatous neoplasms- ICD-O3 view	
1855788553	Squamous cell neoplasms- ICD-O3 view	
1541573585	Chronic myeloproliferative disorders- ICD-O3 view	
941540931	Trophoblastic neoplasms, uncertain whether benign or malignant	
1336689678	Malignant lymphomas, NOS or diffuse	
682879579	Squamous cell neoplasms, in situ	
1639601369	Hodgkin lymphoma	
246896818	Non-Hodgkin lymphomas	
1028480019	Squamous cell neoplasms, benign	
763872677	Squamous cell neoplasms, malignant	
851774246	Chronic myeloproliferative disorders, malignant	
197059809	Trophoblastic neoplasms, benign	
1833461060	9735/3	
1287101757	8000/1	
1759671584	9731/3	
694956168	8000/3	
1629317325	Trophoblastic neoplasms- ICD-O3 view	
62870952	8000/0	
125371558	8000/6	
931550544	8005/0	
738941879	9732/3	
2022612421	8005/3	
1544461014	Trophoblastic neoplasms, malignant	
1215417393	8000/9	
2103397035	8003/3	
1985647900	9734/3	
1661178658	9733/3	
1936686073	8004/3	
1921894455	8002/3	
2047176839	ALK positive large B-cell lymphoma	XH1EB9
1354571689	Plasma cell leukaemia	XH7GC9
1063643120	Plasmacytoma, extramedullary	XH0N40
1668830224	9737/3	
1582389689	Plasma cell myeloma	XH4XA9
663845561	9738/3	
685508250	8001/1	
79316224	Synovial-like neoplasms, benign	
1741999631	8001/3	
797046682	Thymic epithelial neoplasms, benign	
84990552	Thymic epithelial neoplasms, malignant	
675242819	Synovial-like neoplasms- ICD-O3 view	
1815423027	8001/0	
1702612731	Synovial-like neoplasms, uncertain whether benign or malignant	
2114952181	Plasmacytoma, NOS	XH4BL1
1164634895	Plasmablastic lymphoma	XH6YR5
727519198	Synovial-like neoplasms, malignant	
1581356165	Large B-cell lymphoma arising in HHV8-associated multicentric Castleman disease	XH5HJ5
877536564	Thymic epithelial neoplasms, uncertain whether benign or malignant	
1902710619	Thymic epithelial neoplasms- ICD-O3 view	
1897456538	Other leukaemias	
1314390148	Myeloid leukaemias, uncertain whether benign or malignant	
788644130	Neoplasms of histiocytes and accessory lymphoid cells- ICD-O3 view	
501725963	Neoplasms of histiocytes and accessory lymphoid cells, uncertain whether benign or malignant	
1959343352	leukaemias, NOS	
1041246989	Myeloid leukaemias	
1251027837	Mast cell tumours, malignant	
406219877	Neoplasms of histiocytes and accessory lymphoid cells, malignant	
1029961628	Lymphoid leukaemias, malignant	
1682040224	Other leukaemias, malignant	
1750529110	Soft tissue tumours and sarcomas, NOS, benign	
1557412545	leukaemias, NOS, malignant	
1770652518	Mast cell tumours, uncertain whether benign or malignant	
1535830689	Myeloid leukaemias, malignant	
975791198	Soft tissue tumours and sarcomas, NOS- ICD-O3 view	
1406565436	Paragangliomas and glomus tumours, benign	
1855883415	Mast cell tumours- ICD-O3 view	
1892031585	Soft tissue tumours and sarcomas, NOS, uncertain whether benign or malignant	
298565381	Myelodysplastic syndromes- ICD-O3 view	
2090239636	Paragangliomas and glomus tumours, malignant	
2063140260	Lymphoid leukaemias	
43213057	Soft tissue tumours and sarcomas, NOS, malignant	
702116061	Paragangliomas and glomus tumours, uncertain whether benign or malignant	
1073612076	Myelodysplastic syndromes, malignant	
926128505	Malignant tumours	
1933871220	Tumours in situ	
1530173669	Paragangliomas and glomus tumours- ICD-O3 view	
932456713	Benign tumours	
332451083	Uncertain whether benign or malignant tumours	
1519436699	Specialized gonadal neoplasms, malignant	
1428769545	Specialized gonadal neoplasms, benign	
351332878	Specialized gonadal neoplasms- ICD-O3 view	
1500682686	Specialized gonadal neoplasms, uncertain whether benign or malignant	
987036724	Burns involving 30-39% of body surface	XJ7ZW
724722009	Burns involving 10-19% of body surface	XJ257
1228566440	Burns involving 40-49% of body surface	XJ3R2
745644594	Burns involving 50-59% of body surface	XJ19C
1033322329	Burns involving 70-79% of body surface	XJ7F7
1604268454	Burns involving 20-29% of body surface	XJ5GA
1090398747	Burns involving 80-89% of body surface	XJ1HD
1490875085	Burns involving 60-69% of body surface	XJ4B7
1682613589	Full thickness or deep full thickness burn involving 10-19% of body surface	XJ82Z
1416232217	Full thickness or deep full thickness burn involving 40-49% of body surface	XJ4CR
698840212	Full thickness or deep full thickness burn involving less than 10% of body surface	XJ31W
1406764075	Full thickness or deep full thickness burn involving 20-29% of body surface	XJ3XZ
1812228440	Full thickness or deep full thickness burn involving 30-39% of body surface	XJ1NG
1995059070	Full thickness or deep full thickness burn involving 50-59% of body surface	XJ9MY
1758410389	Full thickness or deep full thickness burn involving 70-79% of body surface	XJ68M
289258741	Superficial splinter	XJ3U1
632678287	Burns involving 90% or more of body surface	XJ9JX
1696272353	Full thickness or deep full thickness burn involving 90% or more of body surface	XJ3MB
1098452484	Full thickness or deep full thickness burn involving 60-69% of body surface	XJ8E0
1978822234	Haemodialysis, hemofiltration, haemodiafiltration filters	XD8DD4
1020277744	Deep full thickness or complex burn with loss of limb	XJ36Y
372031635	Deep full thickness or complex burn with loss of digit	XJ6NX
932668953	Deep full thickness or complex burn with no loss of limb	XJ71T
1686278694	Hemoperfusion filters	XD1V74
1975154020	Dialysis lines - haemodialysis-haemofiltration-haemodiafiltration	XD12J0
1522983570	Full thickness or deep full thickness burn involving 80-89% of body surface	XJ9UE
1316596941	Burns involving less than 10% of body surface	XJ4PF
1140349763	Peritoneal dialysis lines	XD65W3
996770283	Absorption filters and columns	XD5TA3
561363329	Dialysates, basic solutions	XD0UL9
764775317	Dialysis procedures, salts	XD7157
873599689	Fracture extends into joint and the entire articular part is detached from the main part of the bone	XJ92H
75909427	Fracture extends into joint and a portion of the articular part remains attached to the main part of the bone	XJ5L7
1002206661	Dialysates, acid solutions	XD62N1
2005274072	Dialysates, without acetate buffer	XD6LX2
1756845086	Dialysates - others	XD67E6
961935697	Dialysis, adaptors	XD2EM7
489198209	Vascular access devices (only for haemodialysis)	XD8689
678239765	Peritoneal dialysis devices (not in other groups)	XD18U5
895500139	Haemodialysis filters - others	XD5DX9
2102197463	Dialysis lines - others	XD0ZQ3
1358742717	Extracorporeal dialysis devices	XD8A37
183452400	Dialysis devices - other accessories	XD9KW0
547067810	Dialysis devices - others	XD46Z0
823862610	Stethoscopes, Binaural	XD8DB0
148060748	Dialysis, washing/filling sets	XD80S8
1307698627	Hemoperfusion sets	XD2QE7
1017998545	Dialysate tanks, collection and reinfusion	XD25C5
460320768	Stethoscopes, MRI	XD04L8
