diagnosis_id	attribute_id	is_required
1831407213	437215757	False
473613432	437215757	False
473613432	2082570273	False
2104264315	437215757	False
2104264315	2082570273	False
1998302640	437215757	False
1998302640	2082570273	False
441978437	437215757	False
927022506	2082570273	False
1139567957	2082570273	False
930445687	2082570273	False
446216876	2082570273	False
35192945	2082570273	False
1817810485	2082570273	False
937547574	2082570273	False
1552774890	2082570273	False
1376448576	2082570273	False
19959433	2082570273	False
1020099850	2082570273	False
1339125651	437215757	False
1407575161	437215757	False
1886125814	437215757	False
1359119769	437215757	False
295339888	437215757	False
1456802165/unspecified	437215757	False
1899449819	437215757	False
1194562592/unspecified	2082570273	False
1131395957	2082570273	False
648519873	2082570273	False
1456802165/other	437215757	False
967450968	2082570273	False
665457616	437215757	False
1115670543	437215757	False
1569672963	437215757	False
574093878	437215757	False
1525218058	437215757	False
337048212	437215757	False
379232393	437215757	False
1203690696	437215757	False
1339317328	437215757	False
303354393	437215757	False
16716064	437215757	False
1912611421	437215757	False
172048404	437215757	False
2144138444	437215757	False
2052495764	1726150948	False
1490373623	1726150948	False
1304803566	1726150948	False
1032409441	1726150948	False
1032409441	69890123	False
796881472	437215757	False
1086544933	437215757	False
1925875746	437215757	False
1426688922	437215757	False
1874315134	437215757	False
1976319904	437215757	False
1180586009	437215757	False
1909289319	437215757	False
683840119	437215757	False
1798651555	437215757	False
237119850	437215757	False
713242108	437215757	False
1412339784	437215757	False
1322328463	437215757	False
396906584	437215757	False
561898667	437215757	False
1858502365	437215757	False
233795202	437215757	False
1938512147	437215757	False
1251574301	437215757	False
117054880	437215757	False
119570704	437215757	False
427661724	437215757	False
517923649	437215757	False
1977572219	437215757	False
167870708	437215757	False
1054701724	437215757	False
893868436	437215757	False
1724355672	437215757	False
1446561186	437215757	False
702946861	437215757	False
1190288404	437215757	False
1786045813	437215757	False
731165592	437215757	False
630046758	437215757	False
1924962677	437215757	False
1141799940/other	437215757	False
1141799940/unspecified	437215757	False
2032893899	437215757	False
1036961771	1726150948	False
765718061	1726150948	False
868007513	1726150948	False
2096809854	1726150948	False
2015404572	1726150948	False
877172115	2082570273	False
609199356	1726150948	False
1893401858	1726150948	False
1647357899	437215757	False
1921118543	437215757	False
1042675735	437215757	False
1986978477	437215757	False
791115675	437215757	False
1244684370	437215757	False
1018587491	437215757	False
211104047	437215757	False
1895917123	437215757	False
2106758357	1726150948	False
1398527931	1726150948	False
830493890	1726150948	False
638102360	1726150948	False
1204363427	1726150948	False
948552848	1726150948	False
1021847028	1726150948	False
824698036	1726150948	False
465481978	1726150948	False
42005796	1726150948	False
1467514407	1726150948	False
385350318	1726150948	False
1743002548	1726150948	False
1650171830	1726150948	False
1758869722	1726150948	False
1682516379	1726150948	False
105628451	1726150948	False
1005062974	1726150948	False
904320597	1726150948	False
1752271020	1726150948	False
214328399	1726150948	False
1629386211	1726150948	False
454623372	1726150948	False
1898266014	1726150948	False
180912817	1726150948	False
1364376892	1726150948	False
678043608	1726150948	False
1640425158	1726150948	False
2102131990	1726150948	False
1050871701	1726150948	False
1795754316	1726150948	False
501626815	1726150948	False
1870144778	1726150948	False
330830434	1726150948	False
874230470	1726150948	False
808983384	1726150948	False
981009994	1726150948	False
218492135	1726150948	False
848269311	1726150948	False
1855327019	1726150948	False
521900656	1726150948	False
2070940119	1726150948	False
467518334	1726150948	False
1173220525	1726150948	False
756639307	1726150948	False
1907305319	1726150948	False
461009676	1726150948	False
1102145124	1726150948	False
530389352	1726150948	False
290481170	1726150948	False
2144182249	1726150948	False
1967143045	1726150948	False
985310807	1726150948	False
1504225638	1726150948	False
456482023	1726150948	False
983592843	1726150948	False
1924678894	1726150948	False
854347	1726150948	False
2073597518	1726150948	False
78684021	1726150948	False
993721453	1726150948	False
1831775578	1726150948	False
1738738230	1726150948	False
860159762	1726150948	False
1206497261	1726150948	False
243729592	1726150948	False
406939138	1726150948	False
399617150	1726150948	False
462077786	1726150948	False
1491484121	1726150948	False
1459534679	1726150948	False
2078986772	1726150948	False
783707885	1726150948	False
645643099	1726150948	False
1638788298	1726150948	False
1443836552	1726150948	False
199223489	1726150948	False
1429450836	1726150948	False
357971045	1726150948	False
1072097337	1726150948	False
2146441294	1726150948	False
1664144906	1451583031	False
1347139472	1451583031	False
761822408	1451583031	False
1607538952	1726150948	False
191677102	1451583031	False
27162345	1451583031	False
149403041/other	1451583031	False
1613075871	1451583031	False
327886122	1451583031	False
1545492067	1726150948	False
1047428478	1451583031	False
2041260937	1726150948	False
1890900469	1451583031	False
787436589	1451583031	False
149403041/unspecified	1451583031	False
829767224	1451583031	False
393314386	1451583031	False
1269078457	1451583031	False
1656486805	1726150948	False
1743067451	1726150948	False
347282868	437215757	False
1838793096	437215757	False
419340259	437215757	False
1420160451	437215757	False
1493057396	437215757	False
652760343	1301318821	False
1735859362	1301318821	False
1860458281	1301318821	False
79969006	1301318821	False
1544770705	1301318821	False
1885124397	1301318821	False
953899280	1301318821	False
1291932241	1301318821	False
1838460737	1301318821	False
850593524	1301318821	False
1841163695	1301318821	False
1753858641	1301318821	False
247439788	1301318821	False
317250109	1301318821	False
1737679922	1301318821	False
1593769549	1301318821	False
1576158261	1301318821	False
1369607759	1301318821	False
1059221074	1301318821	False
1448725643	1301318821	False
742159305	1301318821	False
694864376	1301318821	False
1190757305	1301318821	False
2072862127	1301318821	False
246947217	1301318821	False
115777979	1301318821	False
1648906775	1301318821	False
1163480196	1301318821	False
888975405	1301318821	False
1986910275	1301318821	False
88207494	1301318821	False
835249751	1301318821	False
719559133	1301318821	False
1712340153	1301318821	False
1401970160	1301318821	False
903538993	1301318821	False
557834532	1301318821	False
1158632967	1301318821	False
254723103	1301318821	False
1403617129	1301318821	False
2126244336	1301318821	False
1052628155	1301318821	False
813594646	1301318821	False
746038504	1301318821	False
138971096	1301318821	False
174556288	1301318821	False
1359806843	1301318821	False
534213792	437215757	False
534213792	2082570273	False
2057091382	437215757	False
2057091382	2082570273	False
2111797855	437215757	False
2111797855	2082570273	False
1815734068	437215757	False
1815734068	2082570273	False
719967992	437215757	False
719967992	2082570273	False
2136477916	437215757	False
2136477916	2082570273	False
1336023918	437215757	False
1336023918	2082570273	False
412399563	437215757	False
412399563	2082570273	False
1222760455	437215757	False
1222760455	2082570273	False
1605244947	437215757	False
1605244947	2082570273	False
766121363	437215757	False
766121363	2082570273	False
158476962	437215757	False
158476962	2082570273	False
1556993240	437215757	False
1556993240	2082570273	False
1011648762	437215757	False
1011648762	2082570273	False
181624839	2082570273	False
1419282662	2082570273	False
651116204	2082570273	False
53158274	2082570273	False
899004769	2082570273	False
1963834250	2082570273	False
2026282671	2082570273	False
740282136	437215757	False
609288981	437215757	False
660118255	437215757	False
114479472	437215757	False
1712707555	437215757	False
533235551	437215757	False
56498807	437215757	False
1017714862	437215757	False
760186309	437215757	False
1330088762	437215757	False
1103105516	437215757	False
1208240209	437215757	False
1005247429	437215757	False
1587615313	437215757	False
705447600	437215757	False
1505896560/unspecified	437215757	False
1674518925	437215757	False
1505896560/other	437215757	False
987113414	437215757	False
1508037948	437215757	False
1118910093	2082570273	False
113980641	2082570273	False
1438076901	2082570273	False
1178090504	2082570273	False
1248063153	2082570273	False
260934472	2082570273	False
168337931	437215757	False
912967383	437215757	False
1415759914	437215757	False
824772028	437215757	False
237471769	437215757	False
1524963338	437215757	False
663509950	437215757	False
1406332925	437215757	False
132463953	2082570273	False
177268312	2082570273	False
836428036	437215757	False
1558660737	437215757	False
444406497	437215757	False
540834921	437215757	False
828461439	437215757	False
1418800278	437215757	False
916005481	437215757	False
2017221098	437215757	False
2017221098	2082570273	False
1394674499	437215757	False
1127484090	437215757	False
1127484090	2082570273	False
1592823611	437215757	False
1592823611	2082570273	False
2139069057	437215757	False
2139069057	2082570273	False
446445709	437215757	False
446445709	2082570273	False
1624478817	437215757	False
1624478817	2082570273	False
1830334792	437215757	False
1830334792	2082570273	False
1288686282	437215757	False
1288686282	2082570273	False
8281804	437215757	False
8281804	2082570273	False
3937834	437215757	False
3937834	2082570273	False
837078276	437215757	False
837078276	2082570273	False
33350376	437215757	False
33350376	2082570273	False
1689726834	437215757	False
1689726834	2082570273	False
439637781	437215757	False
439637781	2082570273	False
494376064	437215757	False
494376064	2082570273	False
403395455	437215757	False
165401126	2082570273	False
469651811	437215757	False
1699451178	2082570273	False
300335575	2082570273	False
704087396	437215757	False
843606518	437215757	False
1314118973	2082570273	False
680965837/other	2082570273	False
565791081	437215757	False
680965837/unspecified	2082570273	False
316749788	437215757	False
157211466	437215757	False
441099967	2082570273	False
296388664	2082570273	False
1772369195	2082570273	False
858348125	2082570273	False
487155156	2082570273	False
35634569	2082570273	False
2017634370	2082570273	False
1860695616	2082570273	False
918767073	2082570273	False
1554079944	2082570273	False
2130799403	2082570273	False
1917873939	2082570273	False
195836886	2082570273	False
217053375	2082570273	False
31725880	2082570273	False
1420554105	2082570273	False
1422927947	2082570273	False
557066724	2082570273	False
898604052	2082570273	False
1790418254	639052684	False
1963472404	639052684	False
2092989229	639052684	False
111001567	639052684	False
1695682848	639052684	False
1012431300	639052684	False
1645449511	639052684	False
1558906525	639052684	False
385647244	639052684	False
94625655	639052684	False
883880049	639052684	False
196783307	639052684	False
393945780	639052684	False
1559606127	639052684	False
297746913	639052684	False
1962183797	639052684	False
5889162	639052684	False
1897176332	639052684	False
1196090368	639052684	False
1841996229	639052684	False
966839049	639052684	False
119152609	639052684	False
1793398930	639052684	False
1649529461	639052684	False
1941393182	639052684	False
110617257	639052684	False
359220929	639052684	False
1674998347	639052684	False
2082756021	639052684	False
1222771863	639052684	False
1936867777	639052684	False
301954981	437215757	False
98237937	437215757	False
11109486	437215757	False
710327585	437215757	False
2128061645	437215757	False
1572591113	437215757	False
1508096167	437215757	False
2113973124	437215757	False
1869269274	437215757	False
961599936	437215757	False
1307088383	437215757	False
1942720165	437215757	False
1143326277	437215757	False
230010372	437215757	False
407018272	437215757	False
542501075	437215757	False
1162018586	437215757	False
84800192	437215757	False
1288811665	437215757	False
484428958	437215757	False
1167454295	437215757	False
1353186401	437215757	False
1916245721	437215757	False
1678681525	437215757	False
1638585191	437215757	False
178966942	437215757	False
1076987525	437215757	False
1710407113	437215757	False
556978576	437215757	False
1896936942	437215757	False
883406433	437215757	False
1374452725	437215757	False
870610186	437215757	False
1074456222	437215757	False
1454356640	437215757	False
570615905	437215757	False
1195976181	437215757	False
1807161995	437215757	False
625027852	437215757	False
615755188	437215757	False
1785762817	437215757	False
728584322	437215757	False
719152784	437215757	False
1551907754	437215757	False
1747387632	437215757	False
172000786	437215757	False
1643513753	437215757	False
1877963813	437215757	False
271266126	437215757	False
1166098323	437215757	False
1206455488	437215757	False
1548026552	437215757	False
2028287485	437215757	False
1071291102	437215757	False
1316636489	437215757	False
975188151	437215757	False
1088147721	437215757	False
1797787392	437215757	False
815494045	437215757	False
575734722	437215757	False
97399349	437215757	False
1446820783	437215757	False
1419986481	437215757	False
1718979436	437215757	False
855896817	437215757	False
1782932601	437215757	False
71060679	437215757	False
1751972050	437215757	False
1183082055	437215757	False
1029228973	437215757	False
203370844	437215757	False
15893214	437215757	False
1987786675	437215757	False
624942878	437215757	False
467270998	437215757	False
961680755	437215757	False
1190535705	437215757	False
2019705871	437215757	False
693089318	437215757	False
198656393	437215757	False
113505528	437215757	False
225482518	437215757	False
1490721225	437215757	False
261041959	437215757	False
878034312	437215757	False
749507735	437215757	False
1674896189	437215757	False
243093973	437215757	False
592241110	437215757	False
1031729592	437215757	False
108038978	437215757	False
449348269	437215757	False
1336817166	437215757	False
1804670270	437215757	False
1149463118	437215757	False
722016213	437215757	False
2053457926	437215757	False
1921607929	437215757	False
126580446	437215757	False
915838182	437215757	False
2089818949	437215757	False
473813488	437215757	False
455166318	437215757	False
200003800	437215757	False
99787622	437215757	False
1052676466	437215757	False
980501264	437215757	False
1398674293	437215757	False
1524402619	437215757	False
5813050	437215757	False
976423922	437215757	False
2033915746	437215757	False
746706049	437215757	False
1388166336	437215757	False
160564576	437215757	False
1921545348	437215757	False
1817943688	437215757	False
1992349458	437215757	False
907713817	437215757	False
1249136073	437215757	False
2042409526	437215757	False
169932128	437215757	False
976903226	437215757	False
345511260	437215757	False
1110243170	437215757	False
1455466028	437215757	False
714115802	437215757	False
1706805174	437215757	False
586021931	437215757	False
1430048326	437215757	False
1760079959	437215757	False
1536414159	437215757	False
2144521991	437215757	False
2144521991	2082570273	False
1497240339	437215757	False
1497240339	2082570273	False
1921104102	437215757	False
1921104102	2082570273	False
1416455410	437215757	False
1416455410	2082570273	False
916397944	437215757	False
916397944	2082570273	False
134811238	437215757	False
134811238	2082570273	False
337607970	1726150948	False
1901375668	1726150948	False
958803778	1301318821	False
63666460/other	1301318821	False
63666460/unspecified	1301318821	False
941510114	1301318821	False
1784082025	1301318821	False
1822674187	1301318821	False
1602774046	1301318821	False
776981549	1301318821	False
381173794	1301318821	False
304997495/unspecified	1301318821	False
446537607	1301318821	False
213726746	1301318821	False
1719710858/unspecified	1301318821	False
2044047639	1301318821	False
579964392	1301318821	False
1871891836	1301318821	False
1742231649	1301318821	False
1635251327	1301318821	False
359540510/unspecified	1301318821	False
304997495/other	1301318821	False
755941113	1301318821	False
2003184099/unspecified	1301318821	False
917590633	1301318821	False
318430338	1301318821	False
1172876400/unspecified	1301318821	False
552798341	1301318821	False
1640200163/unspecified	1301318821	False
480928417/unspecified	1301318821	False
79201902	1301318821	False
1779292042	1301318821	False
2003184099/other	1301318821	False
1881533064/other	1301318821	False
449228684	1301318821	False
660706404	1301318821	False
359540510/other	1301318821	False
1172876400/other	1301318821	False
760581878	1301318821	False
1719710858/other	1301318821	False
921330276	1301318821	False
76069495/other	1301318821	False
1410216197/unspecified	1301318821	False
94260122	1301318821	False
1640200163/other	1301318821	False
342470657	1301318821	False
215991659	1301318821	False
2012753502	1301318821	False
2044833589/unspecified	1301318821	False
603623807	1301318821	False
76069495/unspecified	1301318821	False
2144940292	1301318821	False
479113214	1301318821	False
1041071513	1301318821	False
371053570	1301318821	False
1582541971	1301318821	False
547578362/unspecified	1301318821	False
1102292672	1301318821	False
839740136	437215757	False
839740136	1301318821	False
800945476/other	1301318821	False
1097772105	1301318821	False
800945476/unspecified	1301318821	False
1664120027	1301318821	False
2120146891	1301318821	False
2120593283	1301318821	False
120669036	1301318821	False
1881533064/unspecified	1301318821	False
844333740	1301318821	False
1972421353	1301318821	False
547578362/other	1301318821	False
294167983	1301318821	False
1419990437	1301318821	False
965491615	1301318821	False
423002561/unspecified	1301318821	False
615767222	1301318821	False
204358498	1301318821	False
2050477809	1301318821	False
986063444	1301318821	False
472349708	1301318821	False
1968061860	1301318821	False
1803466968	1301318821	False
1488198806	1301318821	False
1348470541/other	1301318821	False
1118531333/unspecified	1301318821	False
1410216197/other	1301318821	False
168968612	1301318821	False
617206083	1301318821	False
361875781	1301318821	False
680629191	1301318821	False
1903622279	1301318821	False
1348470541/unspecified	1301318821	False
1210287093/unspecified	1301318821	False
1210287093/other	1301318821	False
2111451719	1301318821	False
1419925892	1301318821	False
489162074	1301318821	False
1174658956	1301318821	False
826670225/unspecified	1301318821	False
389419378	1301318821	False
1651102476/other	1301318821	False
283445725	1301318821	False
423002561/other	1301318821	False
399434138	1301318821	False
905391296	1301318821	False
1653448241	1301318821	False
845601720	1301318821	False
1650581103	1301318821	False
1118531333/other	1301318821	False
190506317	1301318821	False
826670225/other	1301318821	False
460441076	1301318821	False
1572614942	1301318821	False
1612353121	1301318821	False
1651102476/unspecified	1301318821	False
702101290	1301318821	False
1083430649	1301318821	False
869437895	1301318821	False
2055720774/other	1301318821	False
1872567422	1301318821	False
1874192155	1301318821	False
1019855923	1301318821	False
2055720774/unspecified	1301318821	False
2072916704	1301318821	False
656337248	1301318821	False
1444610847	1301318821	False
1532363988	1301318821	False
997833985	1301318821	False
1852580547	1301318821	False
644500343/unspecified	1301318821	False
40635646	1301318821	False
1954702567	1301318821	False
1442952834	1301318821	False
1184037717	1301318821	False
1125205401	1301318821	False
644500343/other	1301318821	False
1487841545	1301318821	False
1789361422	1301318821	False
1251935150/unspecified	1301318821	False
430006121	1301318821	False
1283979838	1301318821	False
1128475707	1301318821	False
627283451	1301318821	False
1222721135	1301318821	False
1180582187	1301318821	False
1446209773	1301318821	False
598519410	1301318821	False
1493672710	1301318821	False
1011642000	1301318821	False
766178299	1301318821	False
990883323	1301318821	False
1581539439	1301318821	False
1336081668	1301318821	False
1468016084	1301318821	False
1027411100	1301318821	False
319870485	1301318821	False
1153141048	1301318821	False
974906949	1301318821	False
819644414/unspecified	1301318821	False
468657126	1301318821	False
551110811	1301318821	False
819644414/other	1301318821	False
1520341215	1301318821	False
472732541	1301318821	False
1991400753/unspecified	1301318821	False
419755630	1301318821	False
1595913346	1301318821	False
394490040	1301318821	False
107343315	1301318821	False
2131977134/other	1301318821	False
1925758254	1301318821	False
536268676	1301318821	False
1684923180	1301318821	False
509381237	1301318821	False
281505107	1301318821	False
1617583339	1301318821	False
1663967303	1301318821	False
131965197/unspecified	1301318821	False
1259568186	1301318821	False
2131977134/unspecified	1301318821	False
1594040250	1301318821	False
1087880940	1301318821	False
376183718/unspecified	1301318821	False
1731312506/unspecified	1301318821	False
733901315	1301318821	False
2002218411	1301318821	False
1731312506/other	1301318821	False
398146407	1301318821	False
222947236	1301318821	False
1744972338	1301318821	False
336775967	1301318821	False
1147620532	1301318821	False
1621745746	1301318821	False
349092957	1301318821	False
888129987	1301318821	False
680151582	1301318821	False
673566475/unspecified	1301318821	False
131965197/other	1301318821	False
1053909763	1301318821	False
1968013126	1301318821	False
186592209	437215757	False
186592209	1301318821	False
1632729792	1301318821	False
1251935150/other	1301318821	False
1739756402	1301318821	False
376183718/other	1301318821	False
272011035	1301318821	False
574863499	1301318821	False
1915129755	1301318821	False
30413426	1301318821	False
1971143311	1301318821	False
1873670638	1301318821	False
514918861	1301318821	False
673566475/other	1301318821	False
1319990901	1301318821	False
969101922/unspecified	1301318821	False
233292840	1301318821	False
969101922/other	1301318821	False
1593240346	1301318821	False
1934974711	1301318821	False
1477674776	1301318821	False
2091164276	1301318821	False
829639637	1301318821	False
1510677183	1301318821	False
1552457716/unspecified	1301318821	False
405689402	1301318821	False
1100526834/other	1301318821	False
2072379825	1301318821	False
1961520767	1301318821	False
834676499	1301318821	False
691471049	1301318821	False
1132023553	1301318821	False
1579898301	1301318821	False
1493554134	1301318821	False
782606527	1301318821	False
1985099973	1301318821	False
1371529838	1301318821	False
1100526834/unspecified	1301318821	False
1510754862	1301318821	False
1625755389/unspecified	1301318821	False
829915640	1301318821	False
617665544	1301318821	False
396516864	1301318821	False
593721010	1301318821	False
742327988	1301318821	False
975214902	1301318821	False
669033105/unspecified	1301318821	False
770000396	1301318821	False
45264155	1301318821	False
890879256	1301318821	False
1417891145	1301318821	False
474916314	1301318821	False
1625755389/other	1301318821	False
1552457716/other	1301318821	False
1425921467/unspecified	1301318821	False
669033105/other	1301318821	False
1601321941	1301318821	False
267067189/unspecified	1301318821	False
728553280	1301318821	False
1663659989	1301318821	False
1933423587	1301318821	False
1855471719	1301318821	False
1503707183	1301318821	False
655574575	1301318821	False
150210507/other	1301318821	False
906379260	1301318821	False
150210507/unspecified	1301318821	False
1892026854	1301318821	False
542147910/unspecified	1301318821	False
448646369	1301318821	False
733863058	1301318821	False
1385362916	1301318821	False
328235338	1301318821	False
1421495979	1301318821	False
542147910/other	1301318821	False
682069104	1301318821	False
1085414438	1301318821	False
1991400753/other	1301318821	False
761397346	1301318821	False
267067189/other	1301318821	False
1753525703	1301318821	False
923467822	1301318821	False
1397617262/unspecified	1301318821	False
947057531	1301318821	False
829265348	1301318821	False
1707654227/unspecified	1301318821	False
1393178521	1301318821	False
1103107484/unspecified	1301318821	False
298109934	1301318821	False
1397617262/other	1301318821	False
1571104786	1301318821	False
1707654227/other	1301318821	False
1103107484/other	1301318821	False
1934564626	1301318821	False
1071237724/unspecified	1301318821	False
1969129478	1301318821	False
179977025	1301318821	False
626946920	1301318821	False
1678770330	1301318821	False
1697882562	1301318821	False
888908153	1301318821	False
258731055	1301318821	False
417049941	1301318821	False
1071237724/other	1301318821	False
315445782/unspecified	1301318821	False
444221867	1301318821	False
638874599	1301318821	False
345015544	1301318821	False
315445782/other	1301318821	False
726493579	1301318821	False
587441542	1301318821	False
1508454837	1301318821	False
1180679954	1301318821	False
1893076536/unspecified	1301318821	False
2070602706	1301318821	False
1703976220	1301318821	False
1531247510	1301318821	False
1595854907	1301318821	False
1151417515	1301318821	False
898231522	1301318821	False
2013322169	1301318821	False
1157997589	1301318821	False
1370607538	1301318821	False
2107441758	1301318821	False
1159416016/unspecified	1301318821	False
1713565392	1301318821	False
1159416016/other	1301318821	False
5747278/other	1301318821	False
1893076536/other	1301318821	False
1877062675	1301318821	False
144642394	1301318821	False
2062632714	1301318821	False
2007774165	1301318821	False
942762510	1301318821	False
1660837641	1301318821	False
187338184	1301318821	False
1066155381	1301318821	False
1018801334	1301318821	False
1078206702/unspecified	1301318821	False
15874829	1301318821	False
500857346	1301318821	False
1938186540	1301318821	False
2094484359	1301318821	False
1011829102	1301318821	False
1219877641	1301318821	False
1605020868	1301318821	False
231431760	1301318821	False
1078206702/other	1301318821	False
262294384	1301318821	False
793283627	1301318821	False
1564166225	1301318821	False
611741677	1301318821	False
5747278/unspecified	1301318821	False
922082116/unspecified	1301318821	False
1289606460	1301318821	False
1511346466/unspecified	1301318821	False
946898373	1301318821	False
1133613793	1301318821	False
2099895020	1301318821	False
464224926	1301318821	False
706528063	1301318821	False
1871563852	1301318821	False
1404882567	1301318821	False
697702574	1301318821	False
1672062752	1301318821	False
922082116/other	1301318821	False
1366402222	1301318821	False
2039887501	1301318821	False
1021070845	1301318821	False
1308956659	1301318821	False
1668837545	1301318821	False
1255032896	1301318821	False
996947151	1301318821	False
1511346466/other	1301318821	False
75194057/unspecified	1301318821	False
367567172	1301318821	False
929788705	1301318821	False
1718833206/unspecified	1301318821	False
1242903814	1301318821	False
320540024	1301318821	False
67403689	1301318821	False
33869057	1301318821	False
1888047156	1301318821	False
1227619262	1301318821	False
578519098	1301318821	False
502974962	1301318821	False
1292886751	1301318821	False
190694720	1301318821	False
2110009016	1301318821	False
447433352/unspecified	1301318821	False
591280607	1301318821	False
769679508	1301318821	False
1296935487	1301318821	False
1739014349	1301318821	False
369414280	1301318821	False
36595876	1301318821	False
967762126	1301318821	False
1603907778	1301318821	False
1766185236/other	1301318821	False
855261561/unspecified	1301318821	False
1774072689	1301318821	False
1766185236/unspecified	1301318821	False
1497457285	1301318821	False
884401451	1301318821	False
2001442307	1301318821	False
986873172	1301318821	False
1799619489	1301318821	False
1755952403	1301318821	False
634124554	1301318821	False
1608432421	1301318821	False
85865736	1301318821	False
2103273794	1301318821	False
1579399931	1301318821	False
114092945	1301318821	False
200391555	1301318821	False
1718833206/other	1301318821	False
381956131	1301318821	False
2118161494	1301318821	False
1351671383	1301318821	False
1439188070	1301318821	False
216412330	1301318821	False
440376179	1301318821	False
591606422	1301318821	False
1630573405/unspecified	1301318821	False
1087944573	1301318821	False
951863576	1301318821	False
1630573405/other	1301318821	False
766294541	1301318821	False
952267142	1301318821	False
693315837	1301318821	False
349173638	1301318821	False
105949510	1301318821	False
2119272674/unspecified	1301318821	False
855261561/other	1301318821	False
621800828/unspecified	1301318821	False
87363774	1301318821	False
621800828/other	1301318821	False
1735332142	1301318821	False
526496571	1301318821	False
1418562110	1301318821	False
1013574634	1301318821	False
1042489672	1301318821	False
230766866	1301318821	False
298757296	1301318821	False
1774194341	1301318821	False
1800431439	1301318821	False
447433352/other	1301318821	False
2045832550	1301318821	False
1679532614	1301318821	False
1596748377	1301318821	False
1185393985	1301318821	False
1292318449	1301318821	False
1493520953	1301318821	False
929292296	1301318821	False
715606262	1301318821	False
1035484987	1301318821	False
369197946	1301318821	False
1254844927	1301318821	False
874780782	1301318821	False
477636850/unspecified	1301318821	False
2121278989/other	1301318821	False
2121278989/unspecified	1301318821	False
477636850/other	1301318821	False
371493863	1301318821	False
1855353671	1301318821	False
316539081/unspecified	1301318821	False
53770492	1301318821	False
27112793	1301318821	False
316539081/other	1301318821	False
554855119/unspecified	1301318821	False
445249863	1301318821	False
1802183757	1301318821	False
1772497507	1301318821	False
228504985/unspecified	1301318821	False
2086381895	1301318821	False
1758820365/other	1301318821	False
2108282805	1301318821	False
1969743250	1301318821	False
1826627197	1301318821	False
425844952	1301318821	False
1142572394	1301318821	False
691871206	1301318821	False
228504985/other	1301318821	False
1315163160	1301318821	False
1175864087	1301318821	False
643719046	1301318821	False
1151208199	1301318821	False
740238523	1301318821	False
1713232228	1301318821	False
1501594633	1301318821	False
1035937730	1301318821	False
2039119401	1301318821	False
456911769/unspecified	1301318821	False
619691048	1301318821	False
338947348	1301318821	False
604526461	1301318821	False
1596057495	1301318821	False
692664921	1301318821	False
245167840	1301318821	False
107769421	1301318821	False
1927278250	1301318821	False
1193234571	1301318821	False
2145246967	1301318821	False
1311077852	1301318821	False
306173298	1301318821	False
265369187	1301318821	False
1856595996	1301318821	False
337621369	1301318821	False
175963120	1301318821	False
464839824	1301318821	False
2033444200/other	1301318821	False
219686553	1301318821	False
2118114494	1301318821	False
435734579	1301318821	False
577189110	1301318821	False
839523634	1301318821	False
1996587095	1301318821	False
1758820365/unspecified	1301318821	False
982190055/unspecified	1301318821	False
924282914	1301318821	False
1197040083	1301318821	False
798749948	1301318821	False
326933846	1301318821	False
2033444200/unspecified	1301318821	False
1648113138	1301318821	False
456911769/other	1301318821	False
35340954	1301318821	False
957692012	1301318821	False
2090549892/unspecified	1301318821	False
728032899	1301318821	False
2090549892/other	1301318821	False
982190055/other	1301318821	False
226532853	1301318821	False
578555654	1301318821	False
466991632	1301318821	False
1461578022	1301318821	False
1157107779	1301318821	False
1566372916	1301318821	False
713179243	1301318821	False
955011983	1301318821	False
1824470707	1301318821	False
294974165	1301318821	False
426586758	1301318821	False
819661331	1301318821	False
1025219649	1301318821	False
202249350/unspecified	1301318821	False
740766810	1301318821	False
1146998805	1301318821	False
202249350/other	1301318821	False
1892116625	1301318821	False
496334790	1301318821	False
1492508847	1301318821	False
23018103	1301318821	False
1380236020	1301318821	False
1569909893	1301318821	False
1070731825	1301318821	False
798353632/unspecified	1301318821	False
1689464329	1301318821	False
2115684383	1301318821	False
1708628874	1301318821	False
1535116870	1301318821	False
1364009744	1301318821	False
1310046722	1301318821	False
1373446179	1301318821	False
1047718175	1301318821	False
1218139712	1301318821	False
1942942059	1301318821	False
1649345016	437215757	False
1649345016	1301318821	False
154709545	1301318821	False
1778503163	1301318821	False
1665675874	1301318821	False
617473060	1301318821	False
935911546	1301318821	False
1948261113	1301318821	False
126878206	1301318821	False
1391899997	1301318821	False
1760512459	1301318821	False
146824338	437215757	False
146824338	1301318821	False
1542608234	1301318821	False
1146095758	1301318821	False
388735319	1301318821	False
671511103	1301318821	False
225222541	1301318821	False
575106861	1301318821	False
742542169	1301318821	False
360609196	1301318821	False
1530443809/unspecified	1301318821	False
1530443809/other	1301318821	False
184591965	1301318821	False
1389243644	1301318821	False
685773344	1301318821	False
395055399	1301318821	False
1345474058	1301318821	False
36927296	1301318821	False
1592782472	1301318821	False
798353632/other	1301318821	False
350868040	1301318821	False
865015040	1301318821	False
1123821211	1301318821	False
1800721232	1301318821	False
247568702	1301318821	False
1850436553	1301318821	False
1473484566	1301318821	False
965173367	1301318821	False
861487501	1301318821	False
1965505025	1301318821	False
148207042	1301318821	False
551209361	1301318821	False
959493854/unspecified	1301318821	False
143500855	1301318821	False
128459925	1301318821	False
821923032	1301318821	False
1337813243	1301318821	False
2141700511	1301318821	False
1163039467	1301318821	False
944929842	1301318821	False
1984351818	1301318821	False
1564602847	1301318821	False
